date,fmisid,station_lat,station_lon,temperature,humidity,wind_speed,precipitation,fire,days_since_rain,temp_rolling_7d,precip_7d_sum,consecutive_dry_days
2022-02-10,100683,60.303725,25.549164,0.62,82.08,4.21,,1,0.0,-1.7842857142857143,,0.0
2024-09-05,104796,60.974654,25.620202,19.63,76.25,,0.0,1,3.0,17.077142857142857,17.5,3.0
2016-05-16,100947,60.37788,22.0964,9.89,82.04,4.37,,1,0.0,11.464285714285714,,0.0
2025-07-29,101840,65.789444,24.582778,22.88,76.88,2.45,,1,0.0,21.360000000000003,,0.0
2020-06-23,101572,63.143426,27.313171,21.8,52.83,2.69,0.0,1,4.0,18.55142857142857,5.4,4.0
2024-09-08,137208,62.393322,25.688617,15.86,84.46,1.72,0.0,1,4.0,16.29285714285714,1.2,4.0
2016-07-22,101785,64.66589,24.40695,19.41,60.71,4.61,,1,0.0,16.46,,0.0
2021-07-16,101785,64.66589,24.40695,17.98,62.38,9.32,,1,0.0,20.82,,0.0
2020-11-15,101150,60.999201,24.491625,3.16,84.5,4.7,0.0,1,2.0,3.097142857142857,2.9,2.0
2020-06-24,101851,65.868932,24.179364,21.86,66.29,1.4,0.0,1,5.0,17.685714285714287,20.7,5.0
2023-05-10,101690,64.05029,24.72468,13.59,43.88,3.77,0.0,1,5.0,4.54,1.9,5.0
2021-07-29,101660,63.75144,22.52282,20.55,75.38,5.42,,1,0.0,17.842857142857145,,0.0
2019-06-08,100947,60.37788,22.0964,18.87,85.75,4.47,,1,0.0,14.981428571428571,,0.0
2021-05-15,101785,64.66589,24.40695,14.1,73.88,3.34,,1,0.0,9.177142857142858,,0.0
2020-05-30,101272,62.183286,22.799827,12.97,52.29,,0.0,1,7.0,12.017142857142858,0.0,7.0
2024-11-27,101785,64.66589,24.40695,-3.48,94.86,3.51,,1,0.0,-0.5985714285714285,,0.0
2018-10-19,101851,65.868932,24.179364,5.36,77.92,1.7,0.0,1,1.0,7.687142857142858,6.3,1.0
2017-04-18,101104,60.813972,23.49825,-0.96,52.0,2.91,0.0,1,2.0,-0.9585714285714285,2.8,2.0
2021-03-18,101785,64.66589,24.40695,-8.58,77.83,6.17,,1,0.0,-4.198571428571428,,0.0
2015-08-17,101128,60.64668,23.80559,14.22,64.71,2.17,0.0,1,7.0,15.932857142857143,0.0,7.0
2018-10-01,101785,64.66589,24.40695,7.6,83.83,6.36,,1,0.0,7.7871428571428565,,0.0
2022-05-24,101851,65.868932,24.179364,12.9,45.58,2.22,0.0,1,7.0,7.7700000000000005,0.0,7.0
2021-06-24,100683,60.303725,25.549164,19.73,89.46,3.11,,1,0.0,20.318571428571428,,0.0
2025-08-09,101851,65.868932,24.179364,17.02,81.04,,0.0,1,2.0,18.325714285714287,86.3,2.0
2021-04-09,101785,64.66589,24.40695,0.87,82.33,8.39,,1,0.0,0.6628571428571428,,0.0
2025-12-22,101785,64.66589,24.40695,-6.04,77.83,3.6,,1,0.0,1.8128571428571427,,0.0
2015-09-27,100947,60.37788,22.0964,11.96,82.54,4.82,,1,0.0,13.425714285714287,,0.0
2024-10-28,101785,64.66589,24.40695,6.68,77.29,11.34,,1,0.0,8.075714285714286,,0.0
2023-08-09,101252,61.1982,28.47308,18.93,70.17,2.18,,1,0.0,20.148571428571426,,0.0
2019-11-30,100947,60.37788,22.0964,0.67,80.42,6.05,,1,0.0,2.781428571428571,,0.0
2022-05-21,100947,60.37788,22.0964,10.72,55.25,4.37,,1,0.0,9.197142857142856,,0.0
2018-08-14,101785,64.66589,24.40695,13.42,69.92,4.64,,1,0.0,18.167142857142856,,0.0
2016-11-20,101851,65.868932,24.179364,2.26,93.58,2.52,3.2,1,0.0,0.3871428571428571,43.6,0.0
2016-05-05,101194,60.6965,26.811056,14.08,52.62,,0.0,1,4.0,9.585714285714285,26.799999999999997,4.0
2017-09-05,101311,61.517566,23.753878,10.74,74.62,6.08,,1,0.0,13.700000000000001,,0.0
2015-10-05,101785,64.66589,24.40695,5.83,67.17,8.75,,1,0.0,10.211428571428572,,0.0
2024-10-07,101785,64.66589,24.40695,2.43,87.38,4.1,,1,0.0,6.727142857142857,,0.0
2023-07-16,100947,60.37788,22.0964,19.19,78.25,7.49,,1,0.0,18.677142857142858,,0.0
2024-03-10,100934,60.386903,22.551826,-3.34,83.67,,0.0,1,7.0,-0.9885714285714285,0.0,7.0
2019-06-19,100947,60.37788,22.0964,17.35,81.96,7.21,,1,0.0,16.385714285714286,,0.0
2024-05-11,101785,64.66589,24.40695,3.34,74.38,6.45,,1,0.0,1.8757142857142857,,0.0
2021-06-09,101315,61.855507,24.804592,18.07,67.71,1.88,0.0,1,0.0,18.495714285714286,15.3,0.0
2018-12-13,100947,60.37788,22.0964,-1.12,81.67,5.03,,1,0.0,2.7528571428571427,,0.0
2021-09-05,101785,64.66589,24.40695,9.72,81.21,3.7,,1,0.0,11.077142857142858,,0.0
2020-06-15,137208,62.393322,25.688617,20.54,44.29,2.06,0.0,1,6.0,17.04,1.1,6.0
2022-06-15,100947,60.37788,22.0964,15.39,66.29,8.85,,1,0.0,15.37857142857143,,0.0
2020-02-22,100947,60.37788,22.0964,5.1,85.46,14.69,,1,0.0,3.7271428571428573,,0.0
2019-09-09,101785,64.66589,24.40695,13.08,86.17,3.27,,1,0.0,13.677142857142856,,0.0
2025-05-17,101533,63.08898,24.26084,11.45,52.04,,0.0,1,3.0,7.5442857142857145,0.30000000000000004,3.0
2015-10-24,101785,64.66589,24.40695,6.3,84.83,5.83,,1,0.0,7.801428571428572,,0.0
2024-08-28,101252,61.1982,28.47308,17.19,79.17,5.8,,1,0.0,17.534285714285712,,0.0
2018-08-11,101536,62.510444,24.807639,17.33,66.0,4.48,0.0,1,4.0,17.34857142857143,12.0,4.0
2018-05-29,100947,60.37788,22.0964,17.84,58.92,3.01,,1,0.0,15.674285714285714,,0.0
2020-04-04,101851,65.868932,24.179364,-6.13,67.79,1.44,0.0,1,3.0,-3.312857142857143,4.2,3.0
2022-11-13,100947,60.37788,22.0964,7.93,85.58,3.65,,1,0.0,10.177142857142856,,0.0
2017-05-23,101128,60.64668,23.80559,12.07,66.12,2.63,0.0,1,4.0,12.234285714285715,0.4,4.0
2023-02-28,101785,64.66589,24.40695,-1.45,75.79,9.39,,1,0.0,-8.307142857142857,,0.0
2025-06-14,101191,60.898392,26.948819,16.55,57.71,2.48,0.0,1,1.0,13.672857142857142,7.0,1.0
2019-09-11,100949,60.454391,22.178695,15.78,87.71,5.15,8.1,1,0.0,14.974285714285713,37.1,0.0
2023-06-06,101851,65.868932,24.179364,9.06,60.62,2.37,0.0,1,4.0,8.574285714285713,10.0,4.0
2020-08-03,101851,65.868932,24.179364,14.2,77.0,1.41,0.0,1,1.0,15.975714285714286,10.3,1.0
2016-06-10,101785,64.66589,24.40695,9.11,76.5,5.8,,1,0.0,8.72857142857143,,0.0
2016-10-29,101851,65.868932,24.179364,0.71,94.54,1.53,0.0,1,0.0,2.0300000000000002,4.8,0.0
2016-07-30,101851,65.868932,24.179364,19.0,75.67,1.28,0.0,1,2.0,19.0,10.2,2.0
2025-07-23,101933,66.579444,26.010944,22.52,62.5,1.88,0.0,1,7.0,21.048571428571428,0.0,7.0
2023-03-02,101785,64.66589,24.40695,-0.02,80.42,9.91,,1,0.0,-4.874285714285714,,0.0
2021-09-03,101785,64.66589,24.40695,9.71,71.83,10.4,,1,0.0,11.564285714285715,,0.0
2020-06-01,100947,60.37788,22.0964,15.17,65.29,4.72,,1,0.0,12.319999999999999,,0.0
2019-07-22,101785,64.66589,24.40695,21.89,57.29,3.25,,1,0.0,15.087142857142856,,0.0
2018-07-02,137208,62.393322,25.688617,14.31,59.92,4.26,0.0,1,2.0,15.307142857142859,22.400000000000002,2.0
2023-05-22,101851,65.868932,24.179364,11.75,62.83,1.73,0.0,1,3.0,8.72,11.4,3.0
2018-05-08,100947,60.37788,22.0964,11.19,76.62,3.6,,1,0.0,7.272857142857142,,0.0
2024-10-29,101840,65.789444,24.582778,1.85,71.75,4.67,,1,0.0,5.18,,0.0
2018-05-05,101785,64.66589,24.40695,4.0,89.17,6.35,,1,0.0,3.91,,0.0
2020-08-22,101851,65.868932,24.179364,18.02,88.12,4.5,4.6,1,7.0,14.662857142857144,0.1,7.0
2021-12-17,101785,64.66589,24.40695,-0.55,90.0,6.66,,1,0.0,-1.1,,0.0
2025-07-20,101660,63.75144,22.52282,20.28,68.0,5.65,,1,0.0,17.747142857142858,,0.0
2025-05-16,101851,65.868932,24.179364,9.94,51.29,2.64,0.0,1,1.0,7.027142857142857,2.9000000000000004,1.0
2018-06-01,137208,62.393322,25.688617,16.07,55.17,2.7,0.0,1,7.0,16.005714285714284,0.0,7.0
2025-07-24,101059,60.722198,21.02681,22.45,79.42,3.3,0.0,1,0.0,21.467142857142857,5.1,0.0
2024-09-16,100947,60.37788,22.0964,12.81,94.48,3.38,,1,0.0,16.178571428571427,,0.0
2018-12-30,100947,60.37788,22.0964,0.9,96.46,2.93,,1,0.0,-0.6257142857142856,,0.0
2015-06-17,100968,60.329368,24.97274,12.43,54.96,5.2,0.0,1,2.0,13.571428571428571,11.4,2.0
2023-10-18,101851,65.868932,24.179364,-2.29,82.46,2.61,0.0,1,1.0,1.2685714285714287,47.3,1.0
2026-02-17,101785,64.66589,24.40695,-5.55,85.46,11.63,,1,0.0,-12.700000000000001,,0.0
2024-08-15,101660,63.75144,22.52282,18.68,76.67,8.6,,1,0.0,17.518571428571427,,0.0
2016-04-22,101194,60.6965,26.811056,2.35,78.83,,0.0,1,1.0,5.224285714285714,7.6,1.0
2024-08-30,101252,61.1982,28.47308,19.44,78.25,5.59,,1,0.0,17.509999999999998,,0.0
2023-08-10,100947,60.37788,22.0964,15.53,82.75,7.11,,1,0.0,19.16,,0.0
2024-08-15,137208,62.393322,25.688617,18.6,73.0,2.33,0.0,1,2.0,16.512857142857143,9.9,2.0
2025-11-08,101785,64.66589,24.40695,0.75,95.5,2.68,,1,0.0,5.997142857142856,,0.0
2016-05-09,100947,60.37788,22.0964,12.89,68.5,2.79,,1,0.0,10.225714285714286,,0.0
2025-04-17,101851,65.868932,24.179364,5.05,80.08,2.31,0.0,1,2.0,0.8328571428571429,10.1,2.0
2016-06-24,101726,63.840899,27.220614,17.77,65.79,1.48,0.0,1,1.0,15.124285714285715,29.9,1.0
2024-06-30,101785,64.66589,24.40695,16.31,63.29,5.12,,1,0.0,18.240000000000002,,0.0
2024-05-28,101065,60.515647,22.279155,20.43,54.46,2.77,,1,0.0,18.13,,0.0
2022-08-02,101851,65.868932,24.179364,16.24,83.0,2.41,0.0,1,5.0,15.179999999999998,30.3,5.0
2020-07-29,101252,61.1982,28.47308,17.03,90.33,3.15,,1,0.0,16.428571428571427,,0.0
2017-06-17,101785,64.66589,24.40695,13.94,86.33,5.65,,1,0.0,12.73,,0.0
2023-10-13,100683,60.303725,25.549164,9.22,77.17,5.77,,1,0.0,7.03,,0.0
2024-05-21,101118,61.419402,23.622561,12.02,41.67,1.75,,1,0.0,16.731428571428573,,0.0
2017-02-09,100683,60.303725,25.549164,-10.67,77.62,2.43,,1,0.0,-4.698571428571428,,0.0
2026-05-18,100945,59.86949,22.193427,9.54,81.42,3.21,,0,0.0,8.552857142857144,,0.0
2026-05-13,100683,60.303725,25.549164,12.08,85.38,4.61,,0,0.0,8.93142857142857,,0.0
2021-05-19,101660,63.75144,22.52282,5.16,99.0,7.65,,0,0.0,7.672857142857143,,0.0
2026-05-12,101785,64.66589,24.40695,4.75,90.75,3.3,,0,0.0,6.534285714285715,,0.0
2026-05-21,101695,64.142631,25.423351,16.4,60.57,,,0,0.0,12.530000000000001,,0.0
2026-05-23,100683,60.303725,25.549164,14.71,74.12,4.77,,0,0.0,12.367142857142856,,0.0
2019-05-26,101885,65.57489,28.217659,7.92,89.04,1.43,4.4,0,0.0,7.662857142857143,19.5,0.0
2026-05-18,101786,64.935034,25.339195,11.81,66.79,3.14,,0,0.0,9.528571428571428,,0.0
2015-05-13,101785,64.66589,24.40695,7.83,94.79,6.06,,0,0.0,8.932857142857143,,0.0
2019-05-27,101851,65.868932,24.179364,8.8,76.88,2.02,0.0,0,1.0,8.918571428571429,8.700000000000001,1.0
2019-05-12,100947,60.37788,22.0964,7.12,85.88,4.2,,0,0.0,7.272857142857143,,0.0
2026-05-31,101191,60.898392,26.948819,10.98,85.46,1.86,0.1,0,3.0,12.06857142857143,3.0,3.0
2019-05-27,101840,65.789444,24.582778,7.82,78.12,2.71,,0,0.0,8.94,,0.0
2015-05-02,100683,60.303725,25.549164,5.56,94.88,4.07,,0,0.0,5.698571428571428,,0.0
2019-05-26,101191,60.898392,26.948819,9.35,88.79,3.78,,0,0.0,14.855714285714285,,0.0
2020-05-03,102047,69.14089,27.26567,1.12,90.21,,2.5,0,2.0,-1.662857142857143,1.2,2.0
2026-05-30,100955,60.374748,23.116611,15.28,48.29,,0.0,0,2.0,13.888571428571428,0.6000000000000001,2.0
2025-05-08,101785,64.66589,24.40695,2.95,65.9,2.95,,0,0.0,2.468571428571429,,0.0
2021-05-19,101237,61.040298,28.129162,17.9,76.74,3.05,,0,0.0,16.492857142857144,,0.0
2026-05-27,100683,60.303725,25.549164,10.58,65.67,6.51,,0,0.0,13.674285714285714,,0.0
2021-05-21,101191,60.898392,26.948819,9.19,85.17,5.24,,0,0.0,14.894285714285715,,0.0
2021-05-19,101851,65.868932,24.179364,7.95,100.0,1.88,17.8,0,0.0,10.748571428571427,4.1000000000000005,0.0
2026-05-05,101237,61.040298,28.129162,7.53,68.25,4.47,0.3,0,0.0,8.132857142857143,4.2,0.0
2019-05-26,137208,62.393322,25.688617,7.96,90.42,2.57,3.9,0,0.0,12.882857142857144,23.0,0.0
2019-05-31,101851,65.868932,24.179364,6.43,85.0,5.06,24.7,0,0.0,8.392857142857142,21.0,0.0
2016-05-14,100947,60.37788,22.0964,10.9,92.21,2.8,,0,0.0,11.884285714285713,,0.0
2020-05-02,101726,63.840899,27.220614,6.13,49.25,4.84,0.0,0,2.0,0.0585714285714286,5.2,2.0
2019-05-12,101660,63.75144,22.52282,4.02,94.71,14.03,,0,0.0,5.137142857142857,,0.0
2026-05-22,100947,60.37788,22.0964,12.56,85.75,3.06,,0,0.0,10.452857142857143,,0.0
2026-05-27,101103,61.25294,22.34613,10.67,70.96,6.31,1.6,0,3.0,13.762857142857143,1.0,3.0
2026-05-20,101785,64.66589,24.40695,12.92,81.46,5.92,,0,0.0,10.459999999999999,,0.0
2026-05-30,101851,65.868932,24.179364,11.12,78.5,,2.8,0,4.0,10.892857142857142,12.4,4.0
2026-05-27,101044,61.460112,21.808395,10.56,70.83,6.94,0.3,0,3.0,12.67,0.4,3.0
2026-05-25,101252,61.1982,28.47308,12.62,61.04,9.1,,0,0.0,14.614285714285714,,0.0
2026-05-30,101786,64.935034,25.339195,13.64,53.25,3.14,,0,0.0,10.975714285714286,,0.0
2020-05-02,874863,60.177967,24.787433,8.7,72.67,4.27,6.1,0,0.0,,,0.0
2026-05-18,101528,63.44564,24.44422,12.13,59.21,1.52,,0,0.0,9.137142857142857,,0.0
2022-05-27,100683,60.303725,25.549164,9.27,92.58,2.01,,0,0.0,10.744285714285715,,0.0
2026-05-14,101660,63.75144,22.52282,8.42,91.25,6.38,,0,0.0,6.1657142857142855,,0.0
2015-05-14,101252,61.1982,28.47308,6.95,87.46,6.31,,0,0.0,8.748571428571429,,0.0
2021-05-06,101237,61.040298,28.129162,1.84,95.42,3.98,,0,0.0,3.1357142857142857,,0.0
2015-05-02,101660,63.75144,22.52282,4.09,86.67,7.54,,0,0.0,4.145714285714286,,0.0
2021-05-21,105427,61.136575,21.515178,6.92,87.92,,2.2,0,1.0,11.52142857142857,9.8,1.0
2019-05-26,101555,62.921782,26.424701,8.08,87.12,,3.1,0,0.0,11.540000000000001,30.5,0.0
2026-05-18,101118,61.419402,23.622561,12.42,59.88,1.56,,0,0.0,11.172857142857143,,0.0
2026-05-21,100683,60.303725,25.549164,11.89,90.33,2.25,,0,0.0,11.781428571428572,,0.0
2023-05-17,101785,64.66589,24.40695,11.56,87.83,6.02,,0,0.0,10.255714285714287,,0.0
2018-05-02,101191,60.898392,26.948819,6.89,93.96,,,0,0.0,6.237142857142857,,0.0
2026-05-15,101103,61.25294,22.34613,12.66,67.29,2.95,0.0,0,0.0,9.771428571428572,18.7,0.0
2015-05-26,100947,60.37788,22.0964,9.97,88.88,3.25,,0,0.0,9.212857142857144,,0.0
2023-05-17,101310,62.327833,23.542283,10.25,86.58,5.3,,0,0.0,13.271428571428572,,0.0
2015-05-14,101773,64.297563,30.170683,5.8,92.21,2.99,4.4,0,0.0,8.217142857142857,20.0,0.0
2026-05-24,101289,62.413445,22.183722,13.27,72.88,5.8,9.9,0,0.0,12.93142857142857,1.3,0.0
2026-05-26,100947,60.37788,22.0964,11.56,67.46,6.35,,0,0.0,12.757142857142856,,0.0
2026-05-28,101436,62.06302,28.56618,6.26,77.38,6.5,,0,0.0,12.370000000000001,,0.0
2026-05-15,101851,65.868932,24.179364,10.48,70.5,,0.0,0,0.0,7.128571428571428,14.7,0.0
2026-05-17,101785,64.66589,24.40695,9.05,83.54,3.68,,0,0.0,8.997142857142856,,0.0
2026-05-13,101851,65.868932,24.179364,8.12,65.96,,2.0,0,7.0,5.49,0.0,7.0
2026-05-19,101237,61.040298,28.129162,20.71,55.88,4.38,0.3,0,1.0,12.521428571428572,13.2,1.0
2025-05-08,101237,61.040298,28.129162,4.2,65.91,3.93,0.0,0,0.0,4.654285714285714,14.5,0.0
2026-05-05,101851,65.868932,24.179364,3.45,87.75,,4.0,0,7.0,5.388571428571429,0.0,7.0
2026-05-17,137208,62.393322,25.688617,12.0,62.25,3.15,0.0,0,0.0,10.604285714285714,13.0,0.0
2015-05-28,100683,60.303725,25.549164,12.78,64.38,4.48,,0,0.0,10.018571428571429,,0.0
2026-05-17,101976,68.3614,23.427546,9.88,58.54,2.78,,0,0.0,6.418571428571428,,0.0
2026-05-19,100683,60.303725,25.549164,16.3,75.96,3.45,,0,0.0,11.097142857142858,,0.0
2026-05-10,100955,60.374748,23.116611,9.74,48.33,,0.0,0,5.0,7.957142857142857,3.4,5.0
2020-05-03,101555,62.921782,26.424701,5.72,95.12,,3.7,0,4.0,2.1985714285714284,3.4,4.0
2026-05-30,101689,63.821333,24.163233,13.3,52.42,2.37,0.0,0,4.0,10.554285714285713,15.0,4.0
2022-05-27,137188,62.685713,22.842723,10.12,85.08,1.72,,0,0.0,11.754285714285714,,0.0
2026-05-26,101252,61.1982,28.47308,11.3,66.58,8.95,,0,0.0,14.512857142857143,,0.0
2015-05-13,100683,60.303725,25.549164,7.69,92.08,8.02,,0,0.0,8.428571428571429,,0.0
2026-05-16,101459,62.23539,30.34662,11.81,94.0,,0.5,0,0.0,9.758571428571429,11.1,0.0
2026-05-31,101787,64.684206,25.089192,13.11,81.58,2.38,0.3,0,5.0,9.930000000000001,11.0,5.0
2019-05-24,101362,61.704484,25.505293,8.99,76.5,3.04,,0,0.0,14.641428571428571,,0.0
2018-05-04,100683,60.303725,25.549164,8.43,79.08,5.4,,0,0.0,5.708571428571429,,0.0
2026-05-27,101256,62.333816,21.190813,10.03,80.92,10.76,2.4,0,2.0,10.679999999999998,6.8,2.0
2019-05-03,100683,60.303725,25.549164,1.67,60.58,6.47,,0,0.0,7.644285714285714,,0.0
2022-05-27,101756,64.111972,28.336389,9.06,73.38,2.19,0.0,0,3.0,10.231428571428571,1.2,3.0
2026-05-24,100967,60.464154,23.649757,14.86,62.96,3.69,0.0,0,4.0,13.522857142857143,0.7,4.0
2015-05-14,101785,64.66589,24.40695,4.51,94.58,7.37,,0,0.0,8.245714285714286,,0.0
2023-05-17,101660,63.75144,22.52282,8.94,95.0,8.31,,0,0.0,9.731428571428571,,0.0
2021-05-19,100947,60.37788,22.0964,10.9,85.33,8.0,,0,0.0,12.014285714285714,,0.0
2026-05-10,101785,64.66589,24.40695,9.3,42.04,4.88,,0,0.0,5.25,,0.0
2018-05-04,101785,64.66589,24.40695,3.04,95.67,5.83,,0,0.0,3.815714285714286,,0.0
2026-05-21,100947,60.37788,22.0964,11.13,87.25,4.26,,0,0.0,10.052857142857144,,0.0
2021-05-06,100947,60.37788,22.0964,5.46,91.5,3.29,,0,0.0,4.422857142857143,,0.0
2025-08-24,101933,66.579444,26.010944,10.22,82.58,2.17,0.1,0,0.0,9.244285714285713,8.2,0.0
2017-08-02,101851,65.868932,24.179364,16.06,80.96,1.85,0.0,0,0.0,17.341428571428573,2.6,0.0
2017-08-25,101785,64.66589,24.40695,10.08,83.5,7.88,,0,0.0,14.454285714285714,,0.0
2019-08-15,101785,64.66589,24.40695,13.28,95.5,6.24,,0,0.0,15.047142857142857,,0.0
2025-08-24,101690,64.05029,24.72468,9.15,94.5,1.65,4.5,0,0.0,9.418571428571429,20.0,0.0
2025-08-27,101851,65.868932,24.179364,10.26,79.62,,0.0,0,2.0,9.477142857142857,6.1000000000000005,2.0
2021-08-09,107029,60.485947,26.592089,17.05,92.08,2.61,11.4,0,0.0,15.557142857142859,24.9,0.0
2017-08-19,100947,60.37788,22.0964,17.86,88.38,7.68,,0,0.0,17.552857142857142,,0.0
2015-08-07,101785,64.66589,24.40695,16.79,90.17,5.99,,0,0.0,15.895714285714286,,0.0
2019-08-01,101785,64.66589,24.40695,12.66,83.55,3.69,,0,0.0,17.082857142857144,,0.0
2019-08-15,100683,60.303725,25.549164,16.5,65.96,4.05,,0,0.0,17.419999999999998,,0.0
2018-08-28,101291,61.838642,22.463678,12.31,83.21,2.24,0.1,0,0.0,14.14,27.900000000000002,0.0
2018-08-19,100683,60.303725,25.549164,18.18,78.33,4.95,,0,0.0,17.08857142857143,,0.0
